loss_C1,loss_C2,val_loss_C1,val_loss_C2
0.005941140465438366,0.005883386824280024,0.0054694428108632565,0.0054544853046536446
0.005432383622974157,0.005413797218352556,0.005338529124855995,0.00537504767999053
0.0048376829363405704,0.005210761446505785,0.004461704287678003,0.004643578547984362
0.004367167130112648,0.004417678341269493,0.004299928434193134,0.0042987423948943615
0.004264187533408403,0.004249788820743561,0.004231625236570835,0.004200829658657312
0.004203356336802244,0.004189036320894957,0.004171305801719427,0.00416090851649642
0.0041518607176840305,0.00415004650130868,0.004124103579670191,0.0041258386336266994
0.004107324406504631,0.0041222055442631245,0.004080170765519142,0.004100973252207041
