loss_A1,loss_A2,val_loss_A1,val_loss_A2
0.012127903290092945,0.01214405708014965,0.011685574427247047,0.011715457774698734
0.011422788724303246,0.011497845873236656,0.011274503543972969,0.011319753713905811
0.011218274012207985,0.011185095645487309,0.011165833100676537,0.011083170771598816
0.011107171885669231,0.011001268401741982,0.011045263148844242,0.010936628095805645
0.010984557680785656,0.010894428938627243,0.010922855697572231,0.010847930796444416
0.010883992537856102,0.010819122195243835,0.010838733054697514,0.010777190327644348
0.010813080705702305,0.010760287754237652,0.010780132375657558,0.010729207657277584
0.01075990404933691,0.010715042240917683,0.010732435621321201,0.010699025355279446
